,region,animal,neuron,mean_spikes,std_spikes,frac_3,mean,std,mean_T,std_T,mean_F,std_F,mean_NP,std_NP,mean_W,std_W,spont_mean,spont_std,R_st,R_st_T,R_st_F,R_ch,R,z_score,tone_sig,z_score_T,z_score_F,z_score_diff,receptive_field,BF,target_tone,BW,ramp_r,ramp_index,ramp_sig
0,AC,AC_12092016,0,1.0301204819277108,1.0301204819277108,0.12951807228915663,0.9282323716329295,1.1775598047149884,1.1101755566211964,1.3064828713993974,0.8560835307027451,1.4262379217594425,1.1437713781886911,1.4141633655264745,0.9863141514479667,1.42982604091861,0.7530120481927711,2.961472987022993,-0.32128514056224905,0.11627906976744186,-0.3125,0.12048192771084337,0.34313268053484064,-0.08338061466101448,0.16527388395887244,-0.02065480961930069,-0.1720618004029213,0.1514069907836206,"[(32.0, -1.4814814814814814, 0.2254002294259943), (0.5, -0.6060606060606061, 0.1334501533486498), (2.0, -0.8333333333333333, 0.18241563245227355), (1.0, 0.9523809523809523, 0.20782656212951656), (4.0, -0.11627906976744186, 0.1350895233448707), (8.0, -0.7142857142857142, 0.15684108315244286), (16.0, -0.7407407407407407, 0.28511124404425964)]",1.0,4,1.0,0.02353935834112046,-2.0650953984287312,0.6721711821895624
1,AC,AC_12092016,1,3.0210843373493974,3.0210843373493974,0.5060240963855421,2.782252363483523,2.8379324043455685,2.895640053176158,3.296926404893176,3.0297123909597476,3.2894489350951654,3.092206811323493,3.8362679658008467,2.978674752756135,3.009001623696409,2.108433734939759,5.0072526873051455,0.5020080321285141,0.11627906976744186,1.25,0.4969879518072289,0.7064057534895137,0.2731999872878377,0.004103276701725733,0.2627053187642806,0.2848259605699058,-0.022120641805625174,"[(32.0, 2.962962962962963, 0.30574774684784706), (0.5, -0.6060606060606061, 0.30211063382888065), (2.0, 2.5, 0.40073716795148634), (1.0, 1.9047619047619047, 0.2864691464372563), (4.0, 1.627906976744186, 0.18903927411549126), (8.0, 3.571428571428571, 0.45476902797427254), (16.0, 0.7407407407407407, 0.3689960785425497)]",8.0,4,4.0,0.047721307563827225,3.5914702581369244,0.5442948525716191
2,AC,AC_12102016,0,1.0716332378223496,1.0716332378223496,0.12320916905444126,1.4319895760435293,1.6675221823501638,1.5984008804691225,1.853256316109782,1.46877662693232,1.949183870497766,1.717315180014355,1.9723729824875647,1.385673643437874,1.7916647054798955,1.518624641833811,4.109925417036764,-0.15281757402101243,0.0,-0.38461538461538464,-0.17191977077363896,0.23002090885945167,-0.05628289993541003,0.4362027591326427,0.0249532564252975,-0.1237179148263484,0.14867117125164592,"[(32.0, -2.5, 0.3019036822122799), (1.0, -0.6060606060606061, 0.2335377683601371), (2.0, -0.6060606060606061, 0.35777336526681647), (0.5, 0.0, 0.0), (4.0, 0.11976047904191617, 0.11670968057533336), (8.0, 0.6451612903225806, 0.32153837863973556), (16.0, -0.689655172413793, 0.34363646836030326)]",8.0,4,6.0,0.6719303764286463,14.963427377220478,0.003695240084049331
3,AC,AC_12102016,1,1.7822349570200573,1.7822349570200573,0.2607449856733524,2.3851163327215716,2.4786539554052838,2.6287397823779077,2.853629716406357,2.4769074488694183,2.9161694229266124,2.7689826975850256,3.0077603772342054,2.4220263803164865,2.9439854842761553,2.1203438395415475,4.736901880271708,-0.09551098376313277,-0.7784431137724551,0.7142857142857142,0.37249283667621774,0.38454292529507916,0.13032421908349462,0.11334673331315294,-0.015397375894859674,0.42857142857142866,-0.44396880446628834,"[(32.0, 1.6666666666666665, 0.3648312649045471), (1.0, 1.2121212121212122, 0.2669003066972995), (2.0, 3.0303030303030303, 0.33859278392009373), (0.5, 1.875, 0.41265977019513306), (4.0, -0.11976047904191617, 0.18744334624232523), (8.0, -0.6451612903225806, 0.3215383786397355), (16.0, 1.379310344827586, 0.3030588788979594)]",2.0,4,3.0,0.6855342771299925,23.991640543364674,0.0030960294931398112
4,AC,AC_12102016,2,6.083094555873926,6.083094555873926,0.8739255014326648,8.041174389162126,3.898817758346464,8.516070441289852,5.36954312156475,8.584011672537974,5.270689749511292,9.126439364398355,6.291081967229118,8.00499246809896,4.106476545706651,7.965616045845272,9.092896467450043,1.146131805157593,0.8383233532934131,-0.21978021978021978,0.6303724928366762,1.3080472447579743,-0.04673199120810203,0.4914232040351866,0.05062254802971199,-0.145924090743638,0.19654663877335,"[(32.0, -6.666666666666666, 0.8193267335418125), (1.0, -0.6060606060606061, 0.6205790857314862), (2.0, -0.6060606060606061, 0.5243334475138531), (0.5, 0.625, 0.7257640101558495), (4.0, 0.7185628742514969, 0.3143392411843201), (8.0, 0.0, 0.5397806622800487), (16.0, 2.068965517241379, 0.4545883183469391)]",16.0,4,6.0,0.6244740677310191,39.87460815047021,0.00651891291083895
5,AC,AC_12112016,0,1.4433962264150944,1.4433962264150944,0.19811320754716982,1.4683310657931932,1.572502903830263,1.469188486612993,1.8423828561637432,1.6769112814436344,1.9413036477673058,1.76674093240154,2.117953110473977,1.5096677822709206,1.7367139844854076,1.4779874213836477,4.198437082647386,-0.33542976939203356,0.0,-0.6097560975609756,0.34591194968553457,0.48183836203610914,-0.13085995837554454,0.04473174810058125,-0.04274714505359375,-0.2095333123838513,0.16678616733025756,"[(0.5, 0.0, 0.19165319152535634), (1.0, -2.5, 0.3019036822122799), (2.0, -0.7407407407407407, 0.28511124404425964), (32.0, -2.8571428571428568, 0.45532518450834036), (4.0, -0.2597402597402597, 0.13612851087899333), (8.0, 0.689655172413793, 0.2655627923927444), (16.0, -0.6666666666666666, 0.2567604446286965)]",8.0,4,4.0,0.040773180308064,-3.636363636363635,0.575865437682284
6,AC,AC_12112016,1,2.3679245283018866,2.3679245283018866,0.3742138364779874,2.4368820178841495,2.1885010847154014,2.5715752520109674,2.6171902442902577,2.6157661710998097,2.436204854892172,2.734922376735055,2.6857944719972244,2.568434271350849,2.562240033264487,1.7610062893081762,4.049161912659088,-0.041928721174004195,-0.1948051948051948,0.18292682926829265,0.7861635220125786,0.7872808272798909,0.07768193328323315,0.355668634308697,0.0,0.1579930162181661,-0.1579930162181661,"[(0.5, 2.4242424242424243, 0.31825833178594976), (1.0, -1.6666666666666665, 0.25230419617479094), (2.0, -0.7407407407407407, 0.3689960785425497), (32.0, 0.9523809523809523, 0.4739174776458279), (4.0, 0.0, 0.15366440995063937), (8.0, 2.068965517241379, 0.4545883183469391), (16.0, -0.6666666666666666, 0.39346513799168387)]",0.5,4,1.0,0.4803215317634647,19.95959595959596,0.02628059276633005
7,AC,AC_12122016,0,2.3099041533546325,2.3099041533546325,0.3706070287539936,2.8168769318048117,2.5645452373339817,3.4795096758504998,3.7611418631227447,2.6066328073891403,2.471508446926636,3.5096263155605625,3.7636209919848422,2.630130067709751,2.4559842489428196,2.268370607028754,5.083788953588776,0.042598509052183174,0.0,-0.06172839506172839,0.6549520766773163,0.656335932063298,-0.06806107819300573,0.37975697588307955,-0.16437156690865162,0.01594549577449801,-0.18031706268314962,"[(32.0, 1.6666666666666665, 0.6930541638819249), (1.0, 1.5384615384615385, 0.41588836427942194), (2.0, -1.8181818181818181, 0.3972104079569559), (0.5, 1.5999999999999999, 0.3505424368033064), (4.0, -1.1920529801324502, 0.15800934852209425), (8.0, -3.1999999999999997, 0.41414973137743305), (16.0, 1.8181818181818181, 0.4268417027641894)]",16.0,4,2.0,0.6010311447811445,18.622589531680436,0.00842347871849883
8,AC,AC_12132016,0,6.262536873156342,6.262536873156342,0.8495575221238938,7.968688733943501,4.853032552244917,8.813655944883875,6.298302302139875,8.356447010724821,5.8644613074928795,9.071513145786753,7.077094308685341,8.180301755730316,5.415855478768771,7.433628318584071,10.112531528502162,-0.03933136676499509,0.6666666666666666,0.22988505747126436,-0.22123893805309733,0.2247078639533223,0.07206625360658299,0.32616814054187837,0.11704932817312279,0.025846706879834175,0.09120262129328861,"[(0.5, -4.444444444444444, 1.2936480886350357), (1.0, -1.379310344827586, 0.43239974034024087), (2.0, 3.4285714285714284, 0.6877520741167525), (32.0, -0.8333333333333333, 0.5577214723683684), (4.0, 1.5757575757575755, 0.34707303748959717), (8.0, 1.7021276595744679, 0.4819942583475367), (16.0, 7.199999999999999, 0.9079207013831108)]",16.0,4,4.0,0.4785964432492384,24.33939393939394,0.026664937195435796
9,AC,AC_12132016,1,18.451327433628318,18.451327433628318,1.0,23.455873368570117,6.576467783360123,25.437269234914194,12.175786502799207,24.890169688430873,9.819245752764658,25.64336423063255,16.079411990228913,25.015732279302256,10.548788396325968,22.831858407079647,14.398604481011361,-0.7079646017699115,-0.8484848484848485,-0.9195402298850575,-0.7374631268436578,1.0222845693901745,-0.11689911298604695,0.07121763559984114,-0.1872300225532701,-0.05104088310716903,-0.13618913944610106,"[(0.5, 4.444444444444444, 1.741134707191579), (1.0, -4.827586206896552, 1.4573634822254484), (2.0, 3.4285714285714284, 1.045662985247733), (32.0, -11.666666666666666, 1.3154178325057304), (4.0, -3.7575757575757573, 0.4446814628039245), (8.0, 0.0, 0.6992202861768079), (16.0, 2.4, 1.5246245439451642)]",0.5,4,1.0,0.7694424278275211,85.23636363636359,0.0008562173990698814
10,AC,AC_12142016,0,1.2506963788300836,1.2506963788300836,0.16434540389972144,1.443187254546244,1.37398822090177,1.6953769215738081,1.711287820422865,1.4711195508791624,1.7249174498437585,1.7616305844057798,1.8052123840531815,1.408252135530273,1.4084935469069448,1.0863509749303621,3.285963699845934,-0.07428040854224699,0.16574585635359115,-0.33707865168539325,0.5988857938718662,0.603474749425971,-0.07465089026901596,0.3034836640248423,-0.06419407387663695,-0.09338592095470355,0.0291918470780666,"[(0.5, 0.7692307692307693, 0.1686650037128902), (32.0, -0.625, 0.13755325673171098), (2.0, -1.7142857142857142, 0.2116160228051546), (1.0, 0.0, 0.0), (4.0, -0.3314917127071823, 0.12341674898750792), (8.0, 0.0, 0.19165319152535634), (16.0, -1.2903225806451613, 0.2838331258477806)]",0.5,4,2.0,0.27504224830428026,8.523949169110457,0.11965066398342354
11,AC,AC_12142016,1,7.476323119777159,7.476323119777159,0.9498607242339833,8.842404076678122,3.8132244906115247,9.567841411838799,5.523650234380361,9.20234134008474,4.706687326762477,9.615377993849679,4.939139489473131,9.097894923165125,4.893433349926465,8.607242339832869,8.720932006924782,0.12999071494893222,1.4917127071823204,0.0,0.38997214484679665,0.4110667339123242,0.11228727674883367,0.20231007891922737,0.2098953819490882,0.025717224993682012,0.18417815695540618,"[(0.5, -3.8461538461538463, 0.7699700589441513), (32.0, -4.375, 0.5128952363178079), (2.0, 0.5714285714285714, 0.7556203405979516), (1.0, 0.9523809523809523, 1.1055904313632774), (4.0, 2.4309392265193366, 0.29989972872351806), (8.0, -5.454545454545454, 0.748987128064636), (16.0, 6.451612903225806, 0.6575297249527217)]",16.0,4,1.0,0.4716693025031356,21.81818181818182,0.028254379983872906
12,AC,AC_12142016,2,1.9025069637883008,1.9025069637883008,0.3008356545961003,2.2008081353029865,1.8168378790059254,2.7541953455543777,2.1957324309704096,2.110234402434323,2.4111729993384694,2.6641110140913042,2.344091054091176,2.1665677743183958,1.956364963896095,1.615598885793872,3.828842543941187,0.05571030640668524,1.0497237569060773,-0.3932584269662921,1.0724233983286908,1.0738694443566148,0.09775773587572194,0.21835469056590162,0.22153951024868457,-0.04173919355648413,0.2632787038051687,"[(0.5, 0.0, 0.24325212770525995), (32.0, -1.25, 0.27510651346342196), (2.0, 1.1428571428571428, 0.3099891844252657), (1.0, -1.9047619047619047, 0.2864691464372563), (4.0, 1.3259668508287292, 0.15860187783972088), (8.0, -1.2121212121212122, 0.18575475200720343), (16.0, 0.6451612903225806, 0.2485228759796576)]",4.0,4,2.0,0.6775522212415415,25.72825024437927,0.0034376339281007276
13,AC,AC_12142016,3,0.958217270194986,0.958217270194986,0.09749303621169916,1.1454139567132198,1.3399969445113817,1.2014082861543531,1.5370595388601258,1.2939306493051517,1.6268755558582622,1.324453431993511,1.6867703537591299,1.1455845459768543,1.429378928438197,1.0584958217270195,3.4194966104565814,-0.11142061281337048,-0.055248618784530384,-0.056179775280898875,-0.27855153203342614,0.30000918145596117,0.040496193536702925,0.6120898800892568,0.02688016652852353,0.05423261445466406,-0.02735244792614053,"[(0.5, 0.0, 0.24325212770525995), (32.0, 0.0, 0.2795084971874737), (2.0, -0.5714285714285714, 0.22025693980787006), (1.0, 0.9523809523809523, 0.20782656212951656), (4.0, 0.11049723756906077, 0.1018568640555972), (8.0, 0.6060606060606061, 0.2335377683601371), (16.0, -1.9354838709677418, 0.2374718306030537)]",1.0,4,2.0,0.31364375461936445,-8.054740957966764,0.09224599273716957
14,AC,AC_12152016,0,3.6098265895953756,3.6098265895953756,0.5838150289017341,4.267256503536352,2.962926560864574,4.986723615390434,4.01099665415708,4.175202953886218,3.4432233041360174,4.525692690189013,3.376216154762021,4.3980363106214595,3.3070340498633537,3.0635838150289016,6.529745446460849,2.138728323699422,1.5853658536585364,1.1538461538461537,0.6647398843930635,2.2396513024346096,0.18666588889374996,0.022753434934729456,0.21423789866216117,0.15832016343926636,0.05591773522289481,"[(0.5, 0.625, 0.46285353886245695), (1.0, 0.0, 0.5590169943749475), (2.0, 4.0, 0.5656854249492379), (32.0, 2.5, 0.4796193513842224), (4.0, 2.317073170731707, 0.3258617601681587), (8.0, 2.5, 0.4796193513842224), (16.0, -1.1428571428571428, 0.17546273681799737)]",2.0,4,3.0,0.1529829847229464,-6.164502164502163,0.26371724370059335
15,AC,AC_12162016,1,1.7215909090909092,1.7215909090909092,0.25,2.18563156554065,3.1311231400234267,2.8862747890882243,4.553788779465844,1.8345839743273618,2.939300736854334,2.622233450087148,4.029676420572499,2.135514028316074,3.6395234867368997,1.4488636363636365,4.382649010021373,0.39772727272727276,0.46632124352331605,0.06289308176100629,0.7244318181818182,0.8264311481698214,-0.0844447121555856,0.1699118417314922,-0.1140967391617915,-0.04438967616184752,-0.06970706299994398,"[(32.0, -1.0810810810810811, 0.29338685963544425), (1.0, -0.689655172413793, 0.26556279239274444), (2.0, -0.9090909090909091, 0.19860520397847795), (0.5, 1.4285714285714284, 0.21766050007858714), (4.0, -0.7253886010362693, 0.10554218202425579), (8.0, 1.6666666666666665, 0.25230419617479094), (16.0, 1.9047619047619047, 0.5951247057532607)]",16.0,4,2.0,0.7664579508183857,51.024531024531015,0.0009027636075814693
16,AC,AC_12212016,0,12.094736842105263,12.094736842105263,0.9473684210526315,18.101392533969054,7.682833286618414,17.67503227516015,10.194760054995415,20.443949868283855,10.684537285273299,17.19243477043583,10.645769047216982,20.205089888861444,10.422234713129805,16.105263157894736,13.71090513670013,0.543859649122807,0.3517587939698492,0.055248618784530384,2.789473684210526,2.8419969656646416,-0.09725631301538289,0.1601951088898027,-0.08386041143837611,-0.11255277148284903,0.028692360044472925,"[(0.5, -4.444444444444444, 0.7267191433462438), (32.0, -4.242424242424242, 1.0277611381636316), (2.0, 1.5999999999999999, 1.1291058409201504), (1.0, -7.4074074074074066, 1.520741789758945), (4.0, -1.608040201005025, 0.38970720312650187), (8.0, 1.3333333333333333, 1.1142178788197046), (16.0, 1.176470588235294, 1.083713602384261)]",2.0,4,4.0,0.2156889565202522,31.01604278074865,0.17629684129222256
17,AC,AC_12212016,1,3.1157894736842104,3.1157894736842104,0.5447368421052632,4.66612689289574,3.7940143261764248,4.3409543817713425,3.877215912299499,5.554821899090719,4.611670485626322,3.835416836355844,3.4419688020764725,5.665678714189894,4.851995468290591,4.473684210526316,7.711020282363019,-0.2807017543859649,-0.5025125628140703,-0.4419889502762431,0.868421052631579,0.912660177486176,-0.08491439901443089,0.14268336561529046,-0.10202694541732914,-0.06341828617898013,-0.03860865923834901,"[(0.5, -3.888888888888889, 0.4238071293091039), (32.0, -1.2121212121212122, 0.5730204136573993), (2.0, 2.4, 0.2906544339933592), (1.0, -1.4814814814814814, 0.5198884509416875), (4.0, -1.1055276381909547, 0.2251704457800446), (8.0, 2.6666666666666665, 0.4073400617738525), (16.0, -2.352941176470588, 0.30929688553753004)]",8.0,4,1.0,0.3522227349638519,7.6292335115864525,0.07049358085875737
18,AC,AC_12212016,2,11.228947368421053,11.228947368421053,0.95,16.800386423114254,7.586503005790175,16.899004532983117,10.477322427550698,18.143078719979098,9.337089190148635,16.292289499062388,10.916893028327536,18.520672539665284,9.522931919035289,15.894736842105264,14.41817105286573,0.456140350877193,0.7537688442211055,-0.8287292817679557,1.381578947368421,1.4549310662399104,-0.12138423274953454,0.05044980609599047,-0.09278569933703985,-0.15824417877260558,0.06545847943556572,"[(0.5, -6.666666666666666, 0.8240220541217405), (32.0, -2.4242424242424243, 0.9341510734405483), (2.0, -7.199999999999999, 1.1559930795640603), (1.0, 0.7407407407407407, 1.4903711339641934), (4.0, -2.0100502512562812, 0.4346021667359754), (8.0, -4.0, 1.019803902718557), (16.0, 5.294117647058823, 0.8586789469235171)]",16.0,4,1.0,0.22552489872751325,26.02495543672015,0.16545085855077907
19,AC,AC_08282013,1,39.14617940199336,39.14617940199336,0.9833887043189369,27.607190989024417,10.71840365436524,33.80751048577791,12.558913456235352,26.79671905242489,11.061275143794276,31.784850258647804,12.41237340823511,27.406398161073103,11.081474346209804,24.916943521594686,19.843484213741203,4.1638981173864895,2.1999999999999997,6.533864541832669,0.8970099667774086,4.2594218401647845,0.3127466563522921,0.001151301897228356,-0.1618172070053502,0.41841110375007434,-0.5802283107554246,,,4,,0.3667261412594107,1.2805798852310468,0.06353868193699393
20,AC,AC_08282013,3,23.880398671096344,23.880398671096344,0.9867109634551495,16.867605132169803,7.015516942538282,19.49844153082631,7.415049011508982,16.54033626855344,7.239649184384563,19.984913833495696,8.092540111143355,16.672442014541748,7.246689962641376,15.481727574750831,14.769002006611666,2.259136212624585,1.0,2.50996015936255,0.11627906976744186,2.2621267093727826,0.20554871221049903,0.007356177913861901,0.25671801540513506,0.1969331245235502,0.05978489088158487,,,4,,0.03266033686201752,-0.5396154233363534,0.6173317766932368
21,AC,AC_08282013,6,11.129568106312293,11.129568106312293,0.9634551495016611,7.853388166174257,3.629473439577337,8.981734652169644,4.60144955832214,7.7624268167703825,3.6345139186459297,8.716191184632876,5.0559586358266415,7.810122114447123,3.4989571942761635,7.541528239202658,9.146415324000046,1.638981173864895,-2.0,2.908366533864542,0.2823920265780731,1.6631309464255724,0.3008168837449325,0.0002876664038022758,-0.1326716253613319,0.3801116843904172,-0.5127833097517491,,,4,,0.05225557684574079,-0.37853619248968084,0.5252702770007225
22,AC,AC_08282013,9,11.46843853820598,11.46843853820598,0.9501661129568106,8.078007553430856,3.794730080585148,9.243912961703552,4.408266107484956,7.980918968913433,3.9997935194626844,9.495254633220478,4.581371527942733,8.016269802737686,3.9167573807675278,7.740863787375416,8.978340007322842,-0.42081949058693247,-0.39999999999999997,-0.6772908366533864,-0.5813953488372092,0.7177113593272616,-0.138343286310992,0.07488313587354027,-0.06707784709055374,-0.15061955823393802,0.08354171114338428,,,4,,0.16950325169503272,-0.5637773079633547,0.23714690102174327
23,AC,AC_08282013,10,46.62126245847176,46.62126245847176,0.9767441860465116,32.80090395536869,11.2827318533481,36.963542826252244,11.21287342536381,32.5143024809467,12.492706159371648,36.76977023282487,15.05958777843862,32.778384276356626,11.855491166726592,31.196013289036546,20.570713886990443,0.6201550387596899,1.2,0.2788844621513944,-0.6644518272425249,0.908894109797705,-0.009919421992282006,0.6386082696135653,-0.04164658731189515,-0.0030220998244345583,-0.03862448748746059,,,4,,0.7764871576663329,-3.1813148092217833,0.0007536278353045179
24,AC,AC_10292013_alt,0,11.601694915254237,11.601694915254237,0.9915254237288136,10.068706987898423,3.5790050344456095,11.271488067048635,5.326103510087899,10.327051747331005,5.703437371381783,12.11990470806048,8.280102754314726,9.994466488111124,4.639038054900366,9.830508474576272,10.33203434178181,-0.96045197740113,-0.5,-2.2413793103448274,1.483050847457627,1.7668921350887625,-0.17333223770586134,0.08098456293130034,-0.10614299876803851,-0.25515518153991434,0.14901218277187583,"[(32.0, 1.4285714285714284, 0.9545044354015156), (1.0, 0.0, 0.7453559924999298), (2.0, -2.0, 0.9899494936611666), (0.5, -9.09090909090909, 1.0544884567098565), (4.0, -1.6666666666666665, 0.5195261373669351), (8.0, -3.333333333333333, 0.6804138174397717), (16.0, 0.0, 1.2649110640673518)]",32.0,4,6.0,0.1326546717171717,-39.757575757575744,0.30081644283252107
25,AC,AC_11262013,0,8.606860158311346,8.606860158311346,0.8891820580474934,5.899099076644482,4.68300214427451,6.517887224286194,7.632774456347551,5.7759671498576335,4.688291198092641,6.917322100421995,5.1901728664576705,5.662676069023824,5.2392374814767715,5.54089709762533,8.921249734232624,-0.43975373790677225,-0.2890173410404624,-0.8252427184466019,0.4353562005277045,0.6188039845871203,0.019939773142004957,0.6553478614975652,-0.04664425689315928,0.07009727269413173,-0.116741529587291,,,4,,0.4368328718479845,-1.5927080834732545,0.03746035963676396
26,AC,AC_09142013_alt,0,10.348837209302326,10.348837209302326,0.9186046511627907,2.3175362105454593,1.497230327324355,2.285281220337199,2.4349696562308294,3.2207042963874755,2.7547263597597467,2.942047238413505,2.8802063869103476,2.4064668441089965,1.8495970825174954,1.2790697674418605,3.33986200380118,0.6201550387596899,0.47619047619047616,0.0,1.337209302325581,1.4740152612253037,0.38023455031468684,0.0832645166635504,inf,0.18033392693348652,inf,,,4,,0.56935817805383,3.100775193798449,0.01166229328392227
27,AC,AC_09142013_alt,1,10.918604651162791,10.918604651162791,0.9651162790697675,2.494913751504872,1.1164949710208214,2.514631875711347,1.8612055612469984,2.9681876323372647,1.9398208273863575,3.139130152079161,2.5958777166250986,2.5055607042944494,1.3009103591168507,1.744186046511628,3.7946904353676083,0.5426356589147288,0.0,0.0,-0.6395348837209303,0.8387242251311009,-0.11396057645963796,0.40538055645894233,0.09245003270420482,-0.2649064714130087,0.35735650411721354,,,4,,0.1421188630490956,-1.550387596899225,0.28288579356585764
28,AC,AC_09192013_RS,0,7.407766990291262,7.407766990291262,0.5436893203883495,1.6091733788963039,2.6727942511832974,1.7412966899132838,4.618812476536889,2.133464355065329,2.856675231184834,1.7239897527130146,3.531044166604517,2.0070266409265094,3.1240196093181636,1.4563106796116505,4.908436761073608,0.12944983818770225,1.0204081632653061,-0.37037037037037035,0.04854368932038834,0.13825248778830956,0.1424940999758193,0.3045842971614824,0.309426373877638,0.056980288229819,0.252446085647819,,,4,,0.4678074866310162,-1.906443071491615,0.029173266911254755
29,AC,AC_09192013_RS,2,8.388349514563107,8.388349514563107,0.5533980582524272,1.776646647498959,2.33904875051438,1.5790643072304449,3.2437574910928553,2.4828185944536076,2.856025420969683,2.581227858526386,6.489597627335029,2.048991050619779,2.5464424866443505,1.6504854368932038,6.089476419637562,-0.38834951456310685,1.4285714285714284,-1.4814814814814814,0.6310679611650485,0.740987258372512,0.07035975447302917,0.36396207510247747,1.0103629710818451,-0.13385489628205094,1.144217867363896,,,4,,0.2804972804972805,0.8943807002059427,0.11538566062702785
30,AC,AC_09192013_RS,3,12.660194174757281,12.660194174757281,0.7961165048543689,2.7611437240311694,2.8327660152428957,2.4335109105185495,4.262105801784514,3.9844730156121066,4.137273525020727,3.7257428518888314,7.212331516462275,3.1244880835873126,3.220707526030517,2.4271844660194173,6.303954594465213,-0.19417475728155342,-1.2244897959183672,0.37037037037037035,0.7766990291262135,0.8006030341005166,0.33161066891587127,0.20466688077047124,0.08512565307587484,0.5659164584181101,-0.4807908053422353,,,4,,0.028713363139592628,-0.8002353633421591,0.6397888724817199
31,AC,AC_09192013_RS,4,4.495145631067961,4.495145631067961,0.3786407766990291,0.9880105275522205,1.575575132526661,0.9105488068183444,2.000849112830335,1.1807680438357129,1.5337932561410266,1.1222703631340982,2.9070897720650795,1.1793772918195091,1.6521879059602362,0.8737864077669902,3.7147818387784453,-0.45307443365695793,0.8163265306122448,-1.296296296296296,0.3398058252427184,0.5663430420711973,-0.06659271582120269,0.4795001221869535,inf,-0.18629857313304893,inf,,,4,,0.3268858800773696,-0.9179170344218888,0.0842061318325571
32,AC,AC_09192013_RS,6,16.699029126213592,16.699029126213592,0.9514563106796117,3.8617061130503894,1.7827968616726215,3.339397995964628,3.0102550338921525,5.521690279294749,5.171817157819349,4.576260234897236,5.145299532754475,4.404397923320865,3.166192278579514,3.1067961165048543,5.578935106236367,2.6537216828478964,1.4285714285714284,2.7777777777777777,0.8737864077669902,2.7938757052552305,0.6724111481353889,0.0017775526444286874,1.0434983894999017,0.4472135954999579,0.5962847939999438,,,4,,0.7738567678124428,-4.589585172109444,0.0007907649140563265
33,AC,AC_09192013_RS,7,12.087378640776699,12.087378640776699,0.9514563106796117,2.7490675759636036,1.2969650231109455,2.36265880888564,2.224188496160835,3.89754720393795,3.358154341979714,3.1598941029092926,3.7389484279516507,3.2102500853057903,2.1121853304929297,2.4271844660194173,6.456128181959729,1.1650485436893205,0.2040816326530612,1.296296296296296,1.0679611650485437,1.5804680190388065,0.36099743619057784,0.03154267061375569,0.2968661253879899,0.5659164584181101,-0.2690503330301202,,,4,,0.2828072828072827,-1.5769343924683725,0.1136209176560129
34,AC,AC_09192013_RS,8,30.067961165048544,30.067961165048544,0.9902912621359223,6.918132581689503,2.5179663763839177,5.385133492605095,4.770026172195193,10.075349179870246,7.211383763181428,7.067173752324563,6.930581709791559,8.320606487574281,5.014803715999083,6.893203883495145,9.140661977428989,5.6957928802588995,7.959183673469387,3.7037037037037033,-0.19417475728155337,5.699101716163112,0.9858865646407302,2.095488207333201e-06,0.9394181855889017,1.0664358824700417,-0.12701769688114006,,,4,,0.3151410167000367,-4.824948514268902,0.09130473584525664
35,AC,AC_02222014,1,1.4725274725274726,1.4725274725274726,0.20604395604395603,1.0139879105618521,0.8933244711316446,1.0908751101272705,0.9761012072213856,0.997387633300032,0.9605058514024684,1.1895611055365007,1.3189682340698479,1.017737576273419,0.9221783908171548,1.0164835164835164,3.1985148935800765,-0.14652014652014653,-0.11560693641618495,-0.10471204188481675,0.19230769230769232,0.2417651791656426,-0.14597530030481032,0.019550269092885545,-0.1651445647689541,-0.13481496275998545,-0.030329602008968642,"[(32.0, -1.25, 0.3387419279481062), (1.0, -0.625, 0.3689287172849248), (2.0, -0.625, 0.13755325673171098), (0.5, -1.0810810810810811, 0.1662499149268231), (4.0, -0.6936416184971097, 0.08089143618142146), (8.0, 0.0, 0.3194382824999699), (16.0, -0.6666666666666666, 0.14656562175858798)]",8.0,4,1.0,0.2688329073871244,3.797979797979799,0.1246771022441204
36,AC,AC_02222014_RS,4,3.337912087912088,3.337912087912088,0.6263736263736264,2.3132256322121916,1.4256655773371116,2.5236186334735677,1.619528597335151,2.1911340139613618,1.3188105102180547,2.591017759652825,1.9201979520745815,2.3021718210883493,1.4100426907860029,2.0054945054945055,4.814124425711652,0.4395604395604396,0.2890173410404624,0.1570680628272251,0.521978021978022,0.6824034257348472,-0.1002613762329286,0.15393103359951418,-0.031075988236994836,-0.16881175707404053,0.1377357688370457,"[(32.0, -1.25, 0.27510651346342196), (1.0, 0.625, 0.3115219068340138), (2.0, 0.0, 0.34232659844072877), (0.5, -1.6216216216216217, 0.396418530935677), (4.0, -0.2312138728323699, 0.1790543553475993), (8.0, 0.7142857142857142, 0.47820576953597366), (16.0, -2.0, 0.3231786571610886)]",8.0,4,4.0,0.1362546326575104,4.040404040404041,0.2938531433991805
37,AC,AC_02192014,1,1.3741935483870968,1.3741935483870968,0.14193548387096774,0.8241984707833973,0.9108451590425571,0.7880721148213021,0.8851693091286073,0.8601807241390427,0.8460680067745394,0.7558075203312513,0.7387445876469888,0.8803106165913407,1.0651393950613537,1.096774193548387,3.324928703671,-0.043010752688172046,-0.28169014084507044,-0.23809523809523808,-0.0967741935483871,0.1059016967935065,-0.1256297269074015,0.19670560245894686,-0.1400280084028009,-0.12166606584807187,-0.018361942554729047,,,16,,0.27331855136733174,0.6725317693059626,0.12102739408380085
